x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+110.816000E+00,+4.306596E+00,-151.759E-03,+2.814070E+00,-422.111E-03
+110.824000E+00,+4.306596E+00,+9.045E-03,+2.814070E+00,-442.211E-03
+110.832000E+00,+4.386998E+00,+113.568E-03,-3.618090E+00,-462.312E-03
+110.840000E+00,+4.467400E+00,-135.678E-03,+402.010E-03,-502.513E-03
+110.848000E+00,+4.145792E+00,-87.437E-03,-1.608040E+00,-502.513E-03
+110.856000E+00,+4.145792E+00,+81.407E-03,+804.020E-03,-462.312E-03
+110.864000E+00,+3.984988E+00,-135.678E-03,-5.226131E+00,-422.111E-03
+110.872000E+00,+4.065390E+00,+89.447E-03,-2.010050E+00,-422.111E-03
+110.880000E+00,+4.226194E+00,+17.085E-03,-2.010050E+00,-422.111E-03
+110.888000E+00,+3.984988E+00,-23.116E-03,+1.206030E+00,-442.211E-03
+110.896000E+00,+3.984988E+00,-63.317E-03,+804.020E-03,-462.312E-03
+110.904000E+00,+4.306596E+00,+49.246E-03,-4.824121E+00,-442.211E-03
+110.912000E+00,+4.145792E+00,-143.719E-03,-1.206030E+00,-502.513E-03
+110.920000E+00,+4.145792E+00,-23.116E-03,-1.206030E+00,-462.312E-03
+110.928000E+00,+4.386998E+00,+81.407E-03,+402.010E-03,-442.211E-03
+110.936000E+00,+3.984988E+00,+89.447E-03,+804.020E-03,-422.111E-03
+110.944000E+00,+3.984988E+00,-63.317E-03,+1.206030E+00,-462.312E-03
+110.952000E+00,+4.547802E+00,+113.568E-03,+1.608040E+00,-422.111E-03
+110.960000E+00,+3.904586E+00,-15.075E-03,+804.020E-03,-442.211E-03
+110.968000E+00,+4.789008E+00,+137.688E-03,+0.0E+00,-422.111E-03
+110.976000E+00,+4.065390E+00,-7.035E-03,+4.422111E+00,-422.111E-03
+110.984000E+00,+3.984988E+00,-39.196E-03,+402.010E-03,-462.312E-03
+110.992000E+00,+4.226194E+00,-111.558E-03,+2.814070E+00,-442.211E-03
+111.000000E+00,+4.467400E+00,+41.206E-03,+2.010050E+00,-462.312E-03
+111.008000E+00,+3.904586E+00,-151.759E-03,-804.020E-03,-442.211E-03
+111.016000E+00,+4.547802E+00,+41.206E-03,+2.412060E+00,-462.312E-03
+111.024000E+00,+3.824184E+00,+65.327E-03,-5.226131E+00,-442.211E-03
+111.032000E+00,+3.984988E+00,-31.156E-03,-1.206030E+00,-442.211E-03
+111.040000E+00,+4.306596E+00,-135.678E-03,-1.206030E+00,-462.312E-03
+111.048000E+00,+4.789008E+00,+121.608E-03,+4.422111E+00,-422.111E-03
+111.056000E+00,+4.226194E+00,+17.085E-03,+2.010050E+00,-462.312E-03
+111.064000E+00,+4.547802E+00,-15.075E-03,-5.226131E+00,-422.111E-03
+111.072000E+00,+4.226194E+00,+81.407E-03,+3.216080E+00,-462.312E-03
+111.080000E+00,+4.467400E+00,-159.799E-03,-2.814070E+00,-482.412E-03
+111.088000E+00,+3.904586E+00,-39.196E-03,+4.020101E+00,-482.412E-03
+111.096000E+00,+4.386998E+00,-167.839E-03,-4.020101E+00,-482.412E-03
+111.104000E+00,+4.065390E+00,-143.719E-03,-402.010E-03,-462.312E-03
+111.112000E+00,+4.547802E+00,-103.518E-03,+2.412060E+00,-402.010E-03
+111.120000E+00,+4.226194E+00,-23.116E-03,-4.020101E+00,-462.312E-03
+111.128000E+00,+4.145792E+00,+73.367E-03,+3.618090E+00,-462.312E-03
+111.136000E+00,+3.824184E+00,-103.518E-03,-2.412060E+00,-442.211E-03
+111.144000E+00,+3.904586E+00,-55.276E-03,-3.216080E+00,-462.312E-03
+111.152000E+00,+4.306596E+00,-39.196E-03,+1.206030E+00,-462.312E-03
+111.160000E+00,+4.547802E+00,-119.598E-03,-1.206030E+00,-422.111E-03
+111.168000E+00,+4.306596E+00,+73.367E-03,+1.608040E+00,-442.211E-03
+111.176000E+00,+4.226194E+00,-111.558E-03,-4.020101E+00,-482.412E-03
+111.184000E+00,+3.984988E+00,+41.206E-03,-2.412060E+00,-482.412E-03
+111.192000E+00,+4.226194E+00,-135.678E-03,+1.206030E+00,-462.312E-03
+111.200000E+00,+4.306596E+00,-63.317E-03,-2.412060E+00,-482.412E-03
+111.208000E+00,+4.547802E+00,+25.126E-03,+3.216080E+00,-482.412E-03
+111.216000E+00,+4.386998E+00,-55.276E-03,-2.412060E+00,-442.211E-03
+111.224000E+00,+3.743782E+00,+113.568E-03,+3.618090E+00,-482.412E-03
+111.232000E+00,+4.306596E+00,-127.638E-03,+3.618090E+00,-422.111E-03
+111.240000E+00,+4.467400E+00,-71.357E-03,-4.020101E+00,-462.312E-03
+111.248000E+00,+4.145792E+00,+57.286E-03,+3.618090E+00,-422.111E-03
+111.256000E+00,+4.386998E+00,-135.678E-03,+1.206030E+00,-422.111E-03
+111.264000E+00,+4.306596E+00,-127.638E-03,+2.010050E+00,-482.412E-03
+111.272000E+00,+4.628204E+00,+89.447E-03,+402.010E-03,-462.312E-03
+111.280000E+00,+4.065390E+00,-143.719E-03,-804.020E-03,-442.211E-03
+111.288000E+00,+4.065390E+00,-103.518E-03,-1.206030E+00,-422.111E-03
+111.296000E+00,+4.226194E+00,-167.839E-03,-0.0E+00,-442.211E-03
+111.304000E+00,+3.984988E+00,+97.487E-03,-7.638191E+00,-462.312E-03
+111.312000E+00,+4.226194E+00,+1.005E-03,-804.020E-03,-462.312E-03
+111.320000E+00,+4.467400E+00,+89.447E-03,+804.020E-03,-442.211E-03
+111.328000E+00,+4.226194E+00,-167.839E-03,-402.010E-03,-502.513E-03
+111.336000E+00,+4.306596E+00,+65.327E-03,+4.020101E+00,-442.211E-03
+111.344000E+00,+3.743782E+00,+17.085E-03,-4.824121E+00,-462.312E-03
+111.352000E+00,+4.226194E+00,-87.437E-03,+5.628141E+00,-482.412E-03
+111.360000E+00,+4.306596E+00,-143.719E-03,+1.206030E+00,-482.412E-03
+111.368000E+00,+4.306596E+00,-103.518E-03,-402.010E-03,-422.111E-03
+111.376000E+00,+4.306596E+00,+65.327E-03,+5.628141E+00,-442.211E-03
+111.384000E+00,+4.628204E+00,+89.447E-03,-5.628141E+00,-442.211E-03
+111.392000E+00,+4.226194E+00,-55.276E-03,+4.020101E+00,-442.211E-03
+111.400000E+00,+3.904586E+00,+129.648E-03,-1.608040E+00,-422.111E-03
+111.408000E+00,+4.065390E+00,-39.196E-03,-402.010E-03,-442.211E-03
+111.416000E+00,+4.145792E+00,-23.116E-03,-1.608040E+00,-442.211E-03
+111.424000E+00,+4.065390E+00,-63.317E-03,+402.010E-03,-422.111E-03
+111.432000E+00,+4.065390E+00,+49.246E-03,-4.020101E+00,-422.111E-03
+111.440000E+00,+4.145792E+00,-175.879E-03,-3.618090E+00,-422.111E-03
+111.448000E+00,+3.904586E+00,+81.407E-03,-804.020E-03,-442.211E-03
+111.456000E+00,+4.226194E+00,-47.236E-03,+804.020E-03,-442.211E-03
+111.464000E+00,+4.145792E+00,+89.447E-03,-3.618090E+00,-422.111E-03
+111.472000E+00,+4.226194E+00,-135.678E-03,-402.010E-03,-422.111E-03
+111.480000E+00,+4.306596E+00,+97.487E-03,+804.020E-03,-442.211E-03
+111.488000E+00,+4.145792E+00,+81.407E-03,-402.010E-03,-442.211E-03
+111.496000E+00,+4.065390E+00,+97.487E-03,-1.206030E+00,-462.312E-03
+111.504000E+00,+4.145792E+00,-143.719E-03,-2.010050E+00,-502.513E-03
+111.512000E+00,+4.145792E+00,-23.116E-03,+2.814070E+00,-442.211E-03
+111.520000E+00,+4.065390E+00,+1.005E-03,-6.834171E+00,-442.211E-03
+111.528000E+00,+3.984988E+00,+57.286E-03,-1.206030E+00,-442.211E-03
+111.536000E+00,+4.306596E+00,+49.246E-03,+4.020101E+00,-402.010E-03
+111.544000E+00,+4.628204E+00,+9.045E-03,-2.412060E+00,-482.412E-03
+111.552000E+00,+4.306596E+00,+73.367E-03,-2.814070E+00,-482.412E-03
+111.560000E+00,+4.145792E+00,-7.035E-03,+804.020E-03,-502.513E-03
+111.568000E+00,+3.904586E+00,-111.558E-03,-1.608040E+00,-442.211E-03
+111.576000E+00,+4.306596E+00,-151.759E-03,-402.010E-03,-422.111E-03
+111.584000E+00,+3.984988E+00,+49.246E-03,-4.422111E+00,-442.211E-03
+111.592000E+00,+4.306596E+00,-111.558E-03,-2.412060E+00,-442.211E-03
+111.600000E+00,+4.306596E+00,-23.116E-03,+1.206030E+00,-462.312E-03
+111.608000E+00,+4.547802E+00,+17.085E-03,+804.020E-03,-442.211E-03
+111.616000E+00,+4.306596E+00,+105.528E-03,+1.608040E+00,-422.111E-03
+111.624000E+00,+4.306596E+00,-39.196E-03,-4.020101E+00,-462.312E-03
+111.632000E+00,+4.226194E+00,+57.286E-03,+2.814070E+00,-442.211E-03
+111.640000E+00,+4.306596E+00,-95.477E-03,-7.236181E+00,-422.111E-03
+111.648000E+00,+4.386998E+00,+33.166E-03,-2.412060E+00,-462.312E-03
+111.656000E+00,+4.306596E+00,-7.035E-03,+3.216080E+00,-422.111E-03
+111.664000E+00,+4.145792E+00,-127.638E-03,-6.030151E+00,-442.211E-03
+111.672000E+00,+4.547802E+00,-143.719E-03,-2.010050E+00,-482.412E-03
+111.680000E+00,+4.306596E+00,+105.528E-03,-0.0E+00,-422.111E-03
+111.688000E+00,+3.904586E+00,-71.357E-03,-2.814070E+00,-502.513E-03
+111.696000E+00,+4.467400E+00,-71.357E-03,-1.206030E+00,-462.312E-03
+111.704000E+00,+3.904586E+00,-143.719E-03,-4.020101E+00,-422.111E-03
+111.712000E+00,+4.145792E+00,-95.477E-03,+2.814070E+00,-462.312E-03
+111.720000E+00,+4.226194E+00,-159.799E-03,+804.020E-03,-462.312E-03
+111.728000E+00,+3.904586E+00,-7.035E-03,+1.608040E+00,-462.312E-03
+111.736000E+00,+4.065390E+00,+25.126E-03,-2.814070E+00,-482.412E-03
+111.744000E+00,+4.306596E+00,+57.286E-03,-3.216080E+00,-462.312E-03
+111.752000E+00,+4.226194E+00,+97.487E-03,+4.422111E+00,-442.211E-03
+111.760000E+00,+4.145792E+00,+25.126E-03,+1.206030E+00,-442.211E-03
+111.768000E+00,+3.904586E+00,+113.568E-03,-2.412060E+00,-422.111E-03
+111.776000E+00,+4.306596E+00,+49.246E-03,+1.608040E+00,-462.312E-03
+111.784000E+00,+4.145792E+00,+81.407E-03,-804.020E-03,-462.312E-03
+111.792000E+00,+4.628204E+00,+1.005E-03,-2.814070E+00,-462.312E-03
+111.800000E+00,+3.984988E+00,+113.568E-03,+2.010050E+00,-462.312E-03
+111.808000E+00,+3.984988E+00,-159.799E-03,-2.010050E+00,-442.211E-03
+111.816000E+00,+4.306596E+00,+81.407E-03,-804.020E-03,-422.111E-03
+111.824000E+00,+3.663380E+00,+17.085E-03,-2.010050E+00,-442.211E-03
+111.832000E+00,+4.065390E+00,+9.045E-03,+4.824121E+00,-462.312E-03
+111.840000E+00,+4.065390E+00,-111.558E-03,+1.206030E+00,-482.412E-03
+111.848000E+00,+4.226194E+00,+81.407E-03,+1.206030E+00,-462.312E-03
+111.856000E+00,+3.984988E+00,+97.487E-03,-2.814070E+00,-442.211E-03
+111.864000E+00,+4.306596E+00,+81.407E-03,+4.020101E+00,-482.412E-03
+111.872000E+00,+4.065390E+00,+113.568E-03,-402.010E-03,-462.312E-03
+111.880000E+00,+4.467400E+00,-95.477E-03,-3.618090E+00,-422.111E-03
+111.888000E+00,+4.145792E+00,+41.206E-03,+4.422111E+00,-442.211E-03
+111.896000E+00,+4.386998E+00,-31.156E-03,-2.412060E+00,-462.312E-03
+111.904000E+00,+4.065390E+00,+81.407E-03,-2.412060E+00,-422.111E-03
+111.912000E+00,+4.306596E+00,+57.286E-03,-1.206030E+00,-442.211E-03
+111.920000E+00,+4.386998E+00,+113.568E-03,-1.608040E+00,-442.211E-03
+111.928000E+00,+4.386998E+00,+89.447E-03,+2.010050E+00,-502.513E-03
+111.936000E+00,+4.386998E+00,-151.759E-03,-3.216080E+00,-422.111E-03
+111.944000E+00,+4.547802E+00,+1.005E-03,+402.010E-03,-442.211E-03
+111.952000E+00,+4.306596E+00,-175.879E-03,+3.618090E+00,-462.312E-03
+111.960000E+00,+4.145792E+00,+9.045E-03,-402.010E-03,-462.312E-03
+111.968000E+00,+4.547802E+00,-95.477E-03,+3.216080E+00,-462.312E-03
+111.976000E+00,+4.065390E+00,-87.437E-03,+1.608040E+00,-462.312E-03
+111.984000E+00,+4.386998E+00,+49.246E-03,+1.206030E+00,-462.312E-03
+111.992000E+00,+3.824184E+00,-111.558E-03,+2.814070E+00,-462.312E-03
+112.000000E+00,+4.065390E+00,-87.437E-03,+804.020E-03,-502.513E-03
+112.008000E+00,+3.984988E+00,+9.045E-03,+3.216080E+00,-442.211E-03
+112.016000E+00,+3.984988E+00,-111.558E-03,-2.412060E+00,-482.412E-03
+112.024000E+00,+4.145792E+00,-135.678E-03,+3.216080E+00,-482.412E-03
+112.032000E+00,+4.065390E+00,-159.799E-03,-1.206030E+00,-462.312E-03
+112.040000E+00,+4.467400E+00,+97.487E-03,-3.216080E+00,-462.312E-03
+112.048000E+00,+4.145792E+00,-167.839E-03,-1.206030E+00,-442.211E-03
+112.056000E+00,+4.065390E+00,+73.367E-03,-4.020101E+00,-482.412E-03
+112.064000E+00,+4.628204E+00,+73.367E-03,+3.216080E+00,-462.312E-03
+112.072000E+00,+4.386998E+00,-87.437E-03,-402.010E-03,-442.211E-03
+112.080000E+00,+4.226194E+00,+113.568E-03,-4.422111E+00,-442.211E-03
+112.088000E+00,+4.306596E+00,-151.759E-03,+804.020E-03,-462.312E-03
+112.096000E+00,+4.306596E+00,-31.156E-03,-2.412060E+00,-402.010E-03
+112.104000E+00,+4.306596E+00,-23.116E-03,+1.608040E+00,-482.412E-03
+112.112000E+00,+4.467400E+00,-135.678E-03,+0.0E+00,-442.211E-03
+112.120000E+00,+3.984988E+00,+57.286E-03,+0.0E+00,-422.111E-03
+112.128000E+00,+4.065390E+00,-159.799E-03,+2.010050E+00,-502.513E-03
+112.136000E+00,+3.984988E+00,-39.196E-03,-4.422111E+00,-482.412E-03
+112.144000E+00,+4.145792E+00,-7.035E-03,-6.834171E+00,-462.312E-03
+112.152000E+00,+4.065390E+00,-7.035E-03,-4.020101E+00,-442.211E-03
+112.160000E+00,+3.904586E+00,-47.236E-03,-804.020E-03,-442.211E-03
+112.168000E+00,+4.145792E+00,-103.518E-03,+4.422111E+00,-442.211E-03
+112.176000E+00,+4.226194E+00,-103.518E-03,-402.010E-03,-442.211E-03
+112.184000E+00,+4.467400E+00,+57.286E-03,+402.010E-03,-381.910E-03
+112.192000E+00,+4.306596E+00,+57.286E-03,-2.412060E+00,-442.211E-03
+112.200000E+00,+4.065390E+00,+65.327E-03,+2.814070E+00,-482.412E-03
+112.208000E+00,+4.306596E+00,+97.487E-03,+6.030151E+00,-422.111E-03
+112.216000E+00,+4.145792E+00,-23.116E-03,-4.422111E+00,-422.111E-03
+112.224000E+00,+4.547802E+00,-63.317E-03,+804.020E-03,-462.312E-03
+112.232000E+00,+4.306596E+00,+121.608E-03,-2.412060E+00,-442.211E-03
+112.240000E+00,+3.824184E+00,-71.357E-03,-6.834171E+00,-422.111E-03
+112.248000E+00,+4.386998E+00,+121.608E-03,+2.412060E+00,-462.312E-03
+112.256000E+00,+4.467400E+00,+97.487E-03,+402.010E-03,-462.312E-03
+112.264000E+00,+4.467400E+00,+81.407E-03,+804.020E-03,-442.211E-03
+112.272000E+00,+4.306596E+00,-95.477E-03,+5.226131E+00,-442.211E-03
+112.280000E+00,+4.065390E+00,+1.005E-03,+2.814070E+00,-462.312E-03
+112.288000E+00,+4.065390E+00,+105.528E-03,+804.020E-03,-442.211E-03
+112.296000E+00,+4.145792E+00,-103.518E-03,-1.608040E+00,-502.513E-03
+112.304000E+00,+4.226194E+00,+113.568E-03,-2.412060E+00,-462.312E-03
+112.312000E+00,+4.145792E+00,-167.839E-03,+4.422111E+00,-462.312E-03
+112.320000E+00,+4.065390E+00,+41.206E-03,+2.010050E+00,-502.513E-03
+112.328000E+00,+4.306596E+00,+73.367E-03,-402.010E-03,-442.211E-03
+112.336000E+00,+4.386998E+00,-119.598E-03,-0.0E+00,-462.312E-03
+112.344000E+00,+4.547802E+00,+1.005E-03,-804.020E-03,-442.211E-03
+112.352000E+00,+4.306596E+00,+81.407E-03,+2.412060E+00,-462.312E-03
+112.360000E+00,+4.145792E+00,-103.518E-03,-5.226131E+00,-422.111E-03
+112.368000E+00,+4.306596E+00,+73.367E-03,+5.226131E+00,-482.412E-03
+112.376000E+00,+4.467400E+00,+89.447E-03,-4.020101E+00,-502.513E-03
+112.384000E+00,+4.386998E+00,+17.085E-03,-1.608040E+00,-462.312E-03
+112.392000E+00,+4.386998E+00,+113.568E-03,+4.422111E+00,-442.211E-03
+112.400000E+00,+4.226194E+00,+121.608E-03,-4.824121E+00,-462.312E-03
+112.408000E+00,+4.386998E+00,-119.598E-03,+4.422111E+00,-462.312E-03
+112.416000E+00,+4.065390E+00,+121.608E-03,-3.618090E+00,-462.312E-03
+112.424000E+00,+3.904586E+00,+33.166E-03,-402.010E-03,-442.211E-03
+112.432000E+00,+4.226194E+00,-127.638E-03,+4.824121E+00,-482.412E-03
+112.440000E+00,+4.226194E+00,+65.327E-03,+2.010050E+00,-482.412E-03
+112.448000E+00,+4.467400E+00,+57.286E-03,-1.608040E+00,-442.211E-03
+112.456000E+00,+4.226194E+00,+9.045E-03,+1.608040E+00,-462.312E-03
+112.464000E+00,+4.386998E+00,-79.397E-03,-402.010E-03,-442.211E-03
+112.472000E+00,+4.065390E+00,-103.518E-03,+5.628141E+00,-462.312E-03
+112.480000E+00,+4.145792E+00,-23.116E-03,+1.608040E+00,-442.211E-03
+112.488000E+00,+4.467400E+00,-55.276E-03,-804.020E-03,-482.412E-03
+112.496000E+00,+3.984988E+00,+105.528E-03,-804.020E-03,-442.211E-03
+112.504000E+00,+4.145792E+00,+81.407E-03,-402.010E-03,-502.513E-03
+112.512000E+00,+3.904586E+00,-79.397E-03,-2.814070E+00,-422.111E-03
+112.520000E+00,+3.904586E+00,+89.447E-03,-8.040201E+00,-422.111E-03
+112.528000E+00,+4.467400E+00,-151.759E-03,-402.010E-03,-442.211E-03
+112.536000E+00,+4.547802E+00,+129.648E-03,+1.608040E+00,-502.513E-03
+112.544000E+00,+4.386998E+00,+41.206E-03,-1.608040E+00,-442.211E-03
+112.552000E+00,+3.984988E+00,+105.528E-03,+2.010050E+00,-462.312E-03
+112.560000E+00,+4.386998E+00,-7.035E-03,+2.412060E+00,-442.211E-03
+112.568000E+00,+4.226194E+00,+81.407E-03,+0.0E+00,-462.312E-03
+112.576000E+00,+3.984988E+00,+65.327E-03,+1.206030E+00,-462.312E-03
+112.584000E+00,+4.065390E+00,-159.799E-03,-402.010E-03,-462.312E-03
+112.592000E+00,+4.386998E+00,-15.075E-03,-2.814070E+00,-442.211E-03
+112.600000E+00,+4.226194E+00,+105.528E-03,-804.020E-03,-462.312E-03
+112.608000E+00,+4.065390E+00,+41.206E-03,-0.0E+00,-422.111E-03
+112.616000E+00,+4.065390E+00,+9.045E-03,+2.412060E+00,-442.211E-03
+112.624000E+00,+4.065390E+00,-135.678E-03,+2.412060E+00,-482.412E-03
+112.632000E+00,+4.306596E+00,-143.719E-03,+4.422111E+00,-462.312E-03
+112.640000E+00,+3.984988E+00,-151.759E-03,+0.0E+00,-462.312E-03
+112.648000E+00,+3.984988E+00,+1.005E-03,-2.412060E+00,-442.211E-03
+112.656000E+00,+4.547802E+00,+113.568E-03,-2.010050E+00,-462.312E-03
+112.664000E+00,+4.226194E+00,+17.085E-03,-2.010050E+00,-462.312E-03
+112.672000E+00,+4.145792E+00,+73.367E-03,+1.608040E+00,-462.312E-03
+112.680000E+00,+4.306596E+00,+41.206E-03,-4.422111E+00,-462.312E-03
+112.688000E+00,+4.467400E+00,-143.719E-03,-2.412060E+00,-462.312E-03
+112.696000E+00,+4.226194E+00,-127.638E-03,-2.814070E+00,-482.412E-03
+112.704000E+00,+4.145792E+00,+1.005E-03,-0.0E+00,-482.412E-03
+112.712000E+00,+4.467400E+00,+9.045E-03,-3.216080E+00,-462.312E-03
+112.720000E+00,+3.904586E+00,+41.206E-03,+804.020E-03,-442.211E-03
+112.728000E+00,+3.824184E+00,+41.206E-03,-804.020E-03,-482.412E-03
+112.736000E+00,+3.743782E+00,+73.367E-03,-2.412060E+00,-442.211E-03
+112.744000E+00,+4.467400E+00,+49.246E-03,+2.814070E+00,-422.111E-03
+112.752000E+00,+4.467400E+00,+17.085E-03,+402.010E-03,-462.312E-03
+112.760000E+00,+4.226194E+00,-71.357E-03,+2.814070E+00,-462.312E-03
+112.768000E+00,+4.145792E+00,-15.075E-03,+5.628141E+00,-442.211E-03
+112.776000E+00,+4.386998E+00,+65.327E-03,+402.010E-03,-462.312E-03
+112.784000E+00,+4.065390E+00,-39.196E-03,+0.0E+00,-482.412E-03
+112.792000E+00,+4.708606E+00,+65.327E-03,+2.412060E+00,-442.211E-03
+112.800000E+00,+3.984988E+00,+33.166E-03,-6.030151E+00,-462.312E-03
+112.808000E+00,+4.065390E+00,+137.688E-03,-1.608040E+00,-442.211E-03
+112.816000E+00,+4.145792E+00,-47.236E-03,-2.412060E+00,-442.211E-03
+112.824000E+00,+4.306596E+00,-63.317E-03,-2.010050E+00,-442.211E-03
+112.832000E+00,+4.145792E+00,-103.518E-03,+4.020101E+00,-442.211E-03
+112.840000E+00,+4.306596E+00,+1.005E-03,+804.020E-03,-462.312E-03
+112.848000E+00,+3.984988E+00,+17.085E-03,+5.226131E+00,-442.211E-03
+112.856000E+00,+4.386998E+00,+65.327E-03,-2.412060E+00,-462.312E-03
+112.864000E+00,+4.467400E+00,-135.678E-03,+2.010050E+00,-402.010E-03
+112.872000E+00,+4.065390E+00,+57.286E-03,-2.412060E+00,-442.211E-03
+112.880000E+00,+4.065390E+00,-127.638E-03,-4.422111E+00,-462.312E-03
+112.888000E+00,+4.065390E+00,+97.487E-03,-1.206030E+00,-442.211E-03
+112.896000E+00,+4.306596E+00,+97.487E-03,-2.010050E+00,-442.211E-03
+112.904000E+00,+4.065390E+00,-119.598E-03,+2.814070E+00,-482.412E-03
+112.912000E+00,+4.306596E+00,+25.126E-03,-402.010E-03,-442.211E-03
+112.920000E+00,+4.386998E+00,-15.075E-03,-3.618090E+00,-462.312E-03
+112.928000E+00,+4.145792E+00,-143.719E-03,-0.0E+00,-442.211E-03
+112.936000E+00,+4.065390E+00,-15.075E-03,+804.020E-03,-442.211E-03
+112.944000E+00,+4.386998E+00,-7.035E-03,+2.010050E+00,-442.211E-03
+112.952000E+00,+3.984988E+00,-71.357E-03,+402.010E-03,-462.312E-03
+112.960000E+00,+4.467400E+00,-111.558E-03,+1.608040E+00,-482.412E-03
+112.968000E+00,+3.904586E+00,+49.246E-03,-3.216080E+00,-422.111E-03
+112.976000E+00,+4.145792E+00,-119.598E-03,-3.618090E+00,-482.412E-03
+112.984000E+00,+4.306596E+00,-47.236E-03,+804.020E-03,-462.312E-03
+112.992000E+00,+4.306596E+00,+81.407E-03,+804.020E-03,-462.312E-03
+113.000000E+00,+4.226194E+00,-55.276E-03,+1.206030E+00,-462.312E-03
+113.008000E+00,+4.226194E+00,+33.166E-03,-4.824121E+00,-442.211E-03
+113.016000E+00,+4.306596E+00,-79.397E-03,-1.608040E+00,-462.312E-03
+113.024000E+00,+4.226194E+00,-159.799E-03,-804.020E-03,-422.111E-03
+113.032000E+00,+4.145792E+00,-159.799E-03,+3.618090E+00,-422.111E-03
+113.040000E+00,+4.065390E+00,-31.156E-03,+2.814070E+00,-442.211E-03
+113.048000E+00,+4.145792E+00,+121.608E-03,-1.206030E+00,-462.312E-03
+113.056000E+00,+4.145792E+00,-39.196E-03,-6.030151E+00,-462.312E-03
+113.064000E+00,+4.386998E+00,-183.920E-03,-0.0E+00,-462.312E-03
+113.072000E+00,+4.306596E+00,-31.156E-03,-4.422111E+00,-462.312E-03
+113.080000E+00,+4.145792E+00,+105.528E-03,+1.608040E+00,-482.412E-03
+113.088000E+00,+3.984988E+00,+81.407E-03,-402.010E-03,-442.211E-03
+113.096000E+00,+4.467400E+00,-103.518E-03,-7.236181E+00,-502.513E-03
+113.104000E+00,+4.708606E+00,-63.317E-03,-1.608040E+00,-442.211E-03
+113.112000E+00,+4.145792E+00,-151.759E-03,-0.0E+00,-482.412E-03
+113.120000E+00,+4.226194E+00,-39.196E-03,+2.412060E+00,-462.312E-03
+113.128000E+00,+4.065390E+00,-79.397E-03,+2.814070E+00,-422.111E-03
+113.136000E+00,+4.226194E+00,+9.045E-03,+0.0E+00,-442.211E-03
+113.144000E+00,+4.306596E+00,-159.799E-03,+1.608040E+00,-422.111E-03
+113.152000E+00,+4.065390E+00,-39.196E-03,+2.412060E+00,-422.111E-03
+113.160000E+00,+4.065390E+00,+89.447E-03,-2.412060E+00,-482.412E-03
+113.168000E+00,+4.306596E+00,+65.327E-03,-4.020101E+00,-462.312E-03
+113.176000E+00,+4.628204E+00,-55.276E-03,-5.628141E+00,-442.211E-03
+113.184000E+00,+3.824184E+00,-151.759E-03,+3.618090E+00,-422.111E-03
+113.192000E+00,+4.145792E+00,+25.126E-03,-2.010050E+00,-442.211E-03
+113.200000E+00,+4.467400E+00,+65.327E-03,+1.206030E+00,-482.412E-03
+113.208000E+00,+4.306596E+00,-39.196E-03,+5.628141E+00,-502.513E-03
+113.216000E+00,+3.984988E+00,+49.246E-03,+0.0E+00,-462.312E-03
+113.224000E+00,+4.386998E+00,+81.407E-03,-804.020E-03,-462.312E-03
+113.232000E+00,+4.547802E+00,-31.156E-03,+5.226131E+00,-482.412E-03
+113.240000E+00,+3.904586E+00,-119.598E-03,+3.216080E+00,-442.211E-03
+113.248000E+00,+3.984988E+00,+41.206E-03,+4.824121E+00,-422.111E-03
+113.256000E+00,+4.306596E+00,-135.678E-03,-3.618090E+00,-422.111E-03
+113.264000E+00,+4.226194E+00,-15.075E-03,+1.608040E+00,-462.312E-03
+113.272000E+00,+4.145792E+00,+81.407E-03,-1.206030E+00,-442.211E-03
+113.280000E+00,+4.467400E+00,+57.286E-03,+1.206030E+00,-502.513E-03
+113.288000E+00,+4.306596E+00,+49.246E-03,-2.010050E+00,-442.211E-03
+113.296000E+00,+3.663380E+00,+81.407E-03,-402.010E-03,-502.513E-03
+113.304000E+00,+3.824184E+00,+105.528E-03,+2.010050E+00,-502.513E-03
+113.312000E+00,+4.386998E+00,-95.477E-03,+0.0E+00,-442.211E-03
+113.320000E+00,+3.984988E+00,+113.568E-03,-6.432161E+00,-422.111E-03
+113.328000E+00,+3.904586E+00,+81.407E-03,-3.216080E+00,-442.211E-03
+113.336000E+00,+4.065390E+00,+57.286E-03,+402.010E-03,-462.312E-03
+113.344000E+00,+4.226194E+00,+73.367E-03,+0.0E+00,-462.312E-03
+113.352000E+00,+4.145792E+00,-127.638E-03,+402.010E-03,-442.211E-03
+113.360000E+00,+4.145792E+00,-135.678E-03,+2.010050E+00,-462.312E-03
+113.368000E+00,+4.547802E+00,+17.085E-03,-2.010050E+00,-442.211E-03
+113.376000E+00,+3.984988E+00,+41.206E-03,-804.020E-03,-502.513E-03
+113.384000E+00,+4.467400E+00,-111.558E-03,+2.814070E+00,-442.211E-03
+113.392000E+00,+4.306596E+00,-55.276E-03,-2.010050E+00,-462.312E-03
+113.400000E+00,+3.824184E+00,-95.477E-03,-0.0E+00,-422.111E-03
+113.408000E+00,+4.226194E+00,+105.528E-03,-2.010050E+00,-402.010E-03
+113.416000E+00,+3.984988E+00,+89.447E-03,-3.216080E+00,-422.111E-03
